SMILES,Docked_SMILES,Score
CCC(=O)O[C@]1([C@H](C[C@@H]2[C@]1(C[C@@H]([C@@]3([C@H]2C[C@@H](C4=CC(=O)C=C[C@]43C)F)F)O)C)C)C(=O)CCl,CCC(=O)O[C@@]1(C(=O)CCl)[C@@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@@]4(C)[C@]3(F)[C@@H](O)C[C@]21C,-7.3
CCC(C)NS(=O)(=O)C1=CC(=C(C=C1)F)C(=O)NC2=CC(=C(C=C2)F)F,CCC(C)NS(=O)(=O)c1ccc(F)c(C(=O)Nc2ccc(F)c(F)c2)c1,-8
C1=CC(=CC=C1C=NC2=CC=C(C=C2)S(=O)(=O)N)O,NS(=O)(=O)c1ccc(N=Cc2ccc(O)cc2)cc1,-7.5
CC(CCC(=O)O)C1CCC2C1(CCC3C2C(CC4C3(CCC(C4)O)C)O)C,CC(CCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C,-7.6
CC1CN2C(CN1C(=O)C=C)C(=O)N(C3=C2C4=CC(=C(C(=C4N=C3)F)C5=C(C=CC=C5F)O)Cl)C,C=CC(=O)N1CC2C(=O)N(C)c3cnc4c(F)c(-c5c(O)cccc5F)c(Cl)cc4c3N2CC1C,-7.6
CCOC(=O)C1=C(NC(=C(C1C2=CC=C(O2)C)C(=O)OCC)C)C,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OCC)C1c1ccc(C)o1,-6.5
C1C(C(C(C1O)C=CC(COC2=CC(=CC=C2)Cl)O)CC=CCCCC(=O)O)O,O=C(O)CCCC=CCC1C(O)CC(O)C1C=CC(O)COc1cccc(Cl)c1,-7.6
C1=CC=C(C=C1)NS(=O)(=O)C2=CC=CC3=NSN=C32,O=S(=O)(Nc1ccccc1)c1cccc2nsnc12,-7.6
CCN(CC)C1=CC=C(C=C1)CC(=O)NCCCN2C(=CC3=CC=CC=C32)C,CCN(CC)c1ccc(CC(=O)NCCCn2c(C)cc3ccccc32)cc1,-7.1
C1COCCC1CN2CC3CC(CC3C2)NC4=NN=C(C=C4)C5=C(C(=CC(=C5)F)F)F,Fc1cc(F)c(F)c(-c2ccc(NC3CC4CN(CC5CCOCC5)CC4C3)nn2)c1,-8.5
C1=CC2=C(C=C1Br)C(=CN2)/C=C(/C(=O)O)\S,O=C(O)/C(S)=C/c1c[nH]c2ccc(Br)cc12,-7.4
CCCCC[C@@H](CC[C@H]1[C@H]2C[C@@H]([C@@H]1C/C=C\CCCC(=O)O)OC(=O)O2)O,CCCCC[C@H](O)CC[C@@H]1[C@@H](C/C=C\CCCC(=O)O)[C@@H]2C[C@H]1OC(=O)O2,-7.3
CC(C)(C)C1=CC=CC=C1N2CCN(CC2)C(=O)NCC(=O)O,CC(C)(C)c1ccccc1N1CCN(C(=O)NCC(=O)O)CC1,-7.3
C1CCN(CC1)C(=O)N2CC(C2)O[C@H](C3=CC=C(C=C3)Cl)C4=C(N=CC=C4)Cl,O=C(N1CCCCC1)N1CC(O[C@H](c2ccc(Cl)cc2)c2cccnc2Cl)C1,-8.3
COC(=O)CCCCCNC(=O)NC1CCCCC1,COC(=O)CCCCCNC(=O)NC1CCCCC1,-7
CC1=C2C=C(C=CC2=NC(=N1)N3CCCC3)NC(=O)COC4=CC=CC=C4Cl,Cc1nc(N2CCCC2)nc2ccc(NC(=O)COc3ccccc3Cl)cc12,-7.8
CCC1=CC(=NN1)NC2=NC(=NC3=CC=CC=C32)NC(C)C4=CC=C(C=C4)F,CCc1cc(Nc2nc(NC(C)c3ccc(F)cc3)nc3ccccc23)n[nH]1,-9.5
CC(C)C1=NC2=C(N1)C(=NC(=N2)N)OCC3CCCCC3,CC(C)c1nc2nc(N)nc(OCC3CCCCC3)c2[nH]1,-7.4
C1=CC(=CC=C1CCN[C@H](N)SCCCC2=CN=CN2)I,N[C@@H](NCCc1ccc(I)cc1)SCCCc1cnc[nH]1,-6.5
C1=C(C=C(C(=C1C(=O)O)O)Cl)CC2=CC(=C(C(=C2)Cl)O)C(=O)O,O=C(O)c1cc(Cc2cc(Cl)c(O)c(C(=O)O)c2)cc(Cl)c1O,-8.4
C1COCCN1C(C2=CC=C(C=C2)F)C3=CC4=C(C=C3O)OCO4,Oc1cc2c(cc1C(c1ccc(F)cc1)N1CCOCC1)OCO2,-7.9
C1=CC(=CC=C1C(=O)C2=C(C=CC(=C2)Br)OCC(=O)O)OCC(=O)O,O=C(O)COc1ccc(C(=O)c2cc(Br)ccc2OCC(=O)O)cc1,-8.5
CC1CN(CC(N1)C)C2=CC=C(C=C2)NC3=NC=C4C=CN(C4=N3)C5=CC(=C(C(=C5)F)CN6CCOCC6)F,CC1CN(c2ccc(Nc3ncc4ccn(-c5cc(F)c(CN6CCOCC6)c(F)c5)c4n3)cc2)CC(C)N1,-9
CC1CC2=C(C(N1S(=O)(=O)C)C3=CC=C(C=C3)OCCN4CC(C4)CF)NC5=CC=CC=C25,CC1Cc2c([nH]c3ccccc23)C(c2ccc(OCCN3CC(CF)C3)cc2)N1S(C)(=O)=O,-7.7
CC1=C(C=CC(=C1)Cl)N2CCN([C@H]3[C@H]2CC4=C(C3)C=CC=C4O)C,Cc1cc(Cl)ccc1N1CCN(C)[C@@H]2Cc3cccc(O)c3C[C@H]21,-8
C1CN(CCC1C(=O)NC(CC2=CC=CC=C2)C(=O)C(=O)N)C(=O)C3=CC4=CC=CC=C4C=C3,NC(=O)C(=O)C(Cc1ccccc1)NC(=O)C1CCN(C(=O)c2ccc3ccccc3c2)CC1,-7.7
CS(=O)(=O)NC1CCCN(C1COC2CCC(CC2)C3=CC(=CC=C3)F)C(=O)C4CC4,CS(=O)(=O)NC1CCCN(C(=O)C2CC2)C1COC1CCC(c2cccc(F)c2)CC1,-8.2
CC[N+](=C1C=CC2=NC3=C(C=C(C4=CC=CC=C43)N)OC2=C1)CC,CC[N+](CC)=c1ccc2nc3c(cc(N)c4ccccc43)oc-2c1,-7.4
CC(C)(C)CCNC(=O)[C@@H](CCC(=O)O)NC(=O)C1=CC(=CC=C1)Cl,CC(C)(C)CCNC(=O)[C@@H](CCC(=O)O)NC(=O)c1cccc(Cl)c1,-8
CC(C)CC(C(=O)NN(CC1CCNC1=O)C(=O)C(F)Cl)NC(=O)C2=CC3=C(N2)C=CC=C3F,CC(C)CC(NC(=O)c1cc2c(F)cccc2[nH]1)C(=O)NN(CC1CCNC1=O)C(=O)C(F)Cl,-8.2
CC1=C(NC(=C1C(=O)NC[C@@H](CN2CCOCC2)O)C)/C=C/3\C4=C(C=CC(=C4)F)NC3=O,Cc1[nH]c(/C=C2/C(=O)Nc3ccc(F)cc32)c(C)c1C(=O)NC[C@H](O)CN1CCOCC1,-8.8
C1CCN(CC1)CCCN2CCC3=C(C2)SC(=N3)OCCCN4CCCCC4,C1CCN(CCCOc2nc3c(s2)CN(CCCN2CCCCC2)CC3)CC1,-6.3
CC(C1=CN(C=N1)C2=CC=C(C=C2)C(F)(F)F)NC3=NC=CC(=N3)N4C(COC4=O)CF,CC(Nc1nccc(N2C(=O)OCC2CF)n1)c1cn(-c2ccc(C(F)(F)F)cc2)cn1,-8.4
C=CCNC(=O)OC1=CC=CC(=C1)C2=CC=CC=C2,C=CCNC(=O)Oc1cccc(-c2ccccc2)c1,-7.7
C=CC(=O)N1CCCC(C1)N2C3=NC=NC(=C3C(=N2)C4=CN(N=N4)CC(C5=CC=CC=C5)(F)F)N,C=CC(=O)N1CCCC(n2nc(-c3cn(CC(F)(F)c4ccccc4)nn3)c3c(N)ncnc32)C1,-9.2
C1CC2CN(C(C2C1)C(=O)NC(CC3CCNC3=O)C=O)C(=O)CCC4=CC(=CC=C4)F,O=CC(CC1CCNC1=O)NC(=O)C1C2CCCC2CN1C(=O)CCc1cccc(F)c1,-8.1
CC12CCC(=O)C=C1C3CC3C4C2CCC5(C4C6CC6C57CCC(=O)O7)C,CC12CCC(=O)C=C1C1CC1C1C2CCC2(C)C1C1CC1C21CCC(=O)O1,-7.7
C1=CC=C(C=C1)C[C@@H](C([C@H](CC2=CC=CC=C2)N)O)N,N[C@@H](Cc1ccccc1)C(O)[C@@H](N)Cc1ccccc1,-7.4
CN(C)CCC1(C2=CC=CC=C2CCC3=C1C4=CC=CC=C4C=C3)O,CN(C)CCC1(O)c2ccccc2CCc2ccc3ccccc3c21,-7.5
COC1=CC(=C(C=C1C(=O)OCC2CCN(CC2)CCCC3=CC4=C(C=C3)OCCO4)Cl)N,COc1cc(N)c(Cl)cc1C(=O)OCC1CCN(CCCc2ccc3c(c2)OCCO3)CC1,-7.6
CCOC1=C(C=C(C=C1Br)C2C(=CN(C=C2C(=O)OC)C)C(=O)OC)OC,CCOc1c(Br)cc(C2C(C(=O)OC)=CN(C)C=C2C(=O)OC)cc1OC,-7
CC1=C(C(=O)N=C(N1C2=CC=CC=C2)C)C3=CC=CC=C3,Cc1nc(=O)c(-c2ccccc2)c(C)n1-c1ccccc1,-7.4
CN1CCN(CC1)C2=C3CCCC3=C(C4=NC5=CC=CC=C5N24)C#N,CN1CCN(c2c3c(c(C#N)c4nc5ccccc5n24)CCC3)CC1,-8.1
C1=CC(=CC=C1C2=C(C=NN2)C=C3C(=O)N(C(=N)S3)C4=NC=CS4)F,N=C1SC(=Cc2cn[nH]c2-c2ccc(F)cc2)C(=O)N1c1nccs1,-8.2
CCN1C=C(C(=O)C2=CC(=C(C=C21)N3CCCCC3)F)C(=O)OCC,CCOC(=O)c1cn(CC)c2cc(N3CCCCC3)c(F)cc2c1=O,-7.1
CC1=CC(=C2C=C(C=CC2=N1)OC)NC3=CC=C(C=C3)Cl,COc1ccc2nc(C)cc(Nc3ccc(Cl)cc3)c2c1,-8
C1=CC=C(C=C1)CCCCCNCCC2=CC=C(C=C2)O,Oc1ccc(CCNCCCCCc2ccccc2)cc1,-7.3
C1CC(C(C2=CC(=C(C(=C21)F)NC(=O)C3=CC4=C(N3)C=CC(=C4)Cl)F)O)(F)F,O=C(Nc1c(F)cc2c(c1F)CCC(F)(F)C2O)c1cc2cc(Cl)ccc2[nH]1,-9.6
CCCCCC(=O)N1CCC[C@H]1C(=O)N[C@@H](CC2=CC=C(C=C2)O)C(=O)OC,CCCCCC(=O)N1CCC[C@H]1C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)OC,-7.9
COC1=CC2=C(C=C1)C(=CO2)CC(=O)NC3=NC=CS3,COc1ccc2c(CC(=O)Nc3nccs3)coc2c1,-7.3
CCC(C)SC1=NC2=C(C(=O)N1C3=CC=CC=C3)SCC2,CCC(C)Sc1nc2c(c(=O)n1-c1ccccc1)SCC2,-7.1
CC(C)C1=CC=C(C=C1)CN2C3=CC=CC=C3N=C2CCNC(=O)C,CC(=O)NCCc1nc2ccccc2n1Cc1ccc(C(C)C)cc1,-8.1
CC(=O)N1C(CC(=N1)C2=CC(=C(C=C2)OC)OC)C3=CC=CS3,COc1ccc(C2=NN(C(C)=O)C(c3cccs3)C2)cc1OC,-7.4
C1=CC=C(C(=C1)C(C2=C(C3=C(C=CC=N3)C=C2)O)NC4=CC=CC=N4)F,Oc1c(C(Nc2ccccn2)c2ccccc2F)ccc2cccnc12,-8.3
CCCSC1=NC2=C(C(=O)N1C3=CC=C(C=C3)C)SCC2,CCCSc1nc2c(c(=O)n1-c1ccc(C)cc1)SCC2,-7
CC1=CC(=O)OC2=C1C=CC(=C2)OC3=C(C=C(C=C3)[N+](=O)[O-])C(F)(F)F,Cc1cc(=O)oc2cc(Oc3ccc([N+](=O)[O-])cc3C(F)(F)F)ccc12,-10.3
C1CCC2=C(C1)C(=C(S2)NC(=S)NC(=O)C3=CC=CC=C3)C#N,N#Cc1c(NC(=S)NC(=O)c2ccccc2)sc2c1CCCC2,-8.1
CC1=C(C(C(=C(N1)C)C(=O)OC)C2=CC=CS2)C(=O)OC,COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccs1,-5.9
CC1=CC(=CC2=C1C=CC(=C2C(=O)OC3[C@@H](C=C[C@@H]3O)O)O)OC,COc1cc(C)c2ccc(O)c(C(=O)OC3[C@H](O)C=C[C@@H]3O)c2c1,-8.4
C1=CC(=CC=C1NC2=CC(=O)NC(=O)N2)Br,O=c1cc(Nc2ccc(Br)cc2)[nH]c(=O)[nH]1,-7
CC(C)C1=CC23CCC4C(C2CC1C(C3C(=O)O)C(=O)O)(CCCC4(C)C(=O)O)C,CC(C)C1=CC23CCC4C(C)(C(=O)O)CCCC4(C)C2CC1C(C(=O)O)C3C(=O)O,-7.9
C1=CC(=CC=C1C2=CC(=O)C3=C(O2)C=CC(=C3)[N+](=O)[O-])[N+](=O)[O-],O=c1cc(-c2ccc([N+](=O)[O-])cc2)oc2ccc([N+](=O)[O-])cc12,-7.7
CC1=NC2([C@H](O1)C[C@@H]3C2(C[C@@H]([C@]4(C3CCC5=CC(=O)C=CC54C)F)O)C)C(=O)COC(=O)C,CC(=O)OCC(=O)C12N=C(C)O[C@@H]1C[C@H]1C3CCC4=CC(=O)C=CC4(C)[C@@]3(F)[C@@H](O)CC12C,-7.8
CO[C@]1(CCOC2=C1C=C(C=C2F)F)C(=O)NC3=CN=CC4=CC=CC=C43,CO[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2c(F)cc(F)cc21,-9.5
C1CNCCC1C2=C(C(=O)NO2)CC3=CC=CC=C3,O=c1[nH]oc(C2CCNCC2)c1Cc1ccccc1,-7.3
CC(C1=C(C=C(C=C1)OC)Cl)NC(=O)C2CC(CN2C(=O)CNC(=O)C3=NC4=C(C=C3)C=C(C=C4)F)O,COc1ccc(C(C)NC(=O)C2CC(O)CN2C(=O)CNC(=O)c2ccc3cc(F)ccc3n2)c(Cl)c1,-8
C1=CC(=CC=C1CC(C(=O)O)NC(=O)C=CC2=CC=C(C=C2)C(F)(F)F)F,O=C(C=Cc1ccc(C(F)(F)F)cc1)NC(Cc1ccc(F)cc1)C(=O)O,-8.9
C1=CC=C2C(=C1)C=CC(=C2/C=N\NC(=O)C3=CC=CC=C3O)O,O=C(N/N=C\c1c(O)ccc2ccccc12)c1ccccc1O,-8.2
CCN(CC)S(=O)(=O)C1=CC=C(C=C1)C(=O)NC2=CC(=NN2C3=NC(=C(C(=O)N3)C)C)C,CCN(CC)S(=O)(=O)c1ccc(C(=O)Nc2cc(C)nn2-c2nc(C)c(C)c(=O)[nH]2)cc1,-7.8
CCC(CNC1=C(C=C2C(=C1)C(=NN2)C=CC3=NN=C(C=C3)N4CCOCC4)F)N,CCC(N)CNc1cc2c(C=Cc3ccc(N4CCOCC4)nn3)n[nH]c2cc1F,-7.7
CC(=O)C1=CC2=C(C=C1)OC([C@H]([C@@H]2NC(=O)C3=CC(=CC(=C3)F)F)O)(C)C,CC(=O)c1ccc2c(c1)[C@@H](NC(=O)c1cc(F)cc(F)c1)[C@H](O)C(C)(C)O2,-9
CN(C)CCN(C)C1=CC(=C(C=C1NC(=O)C=C)NC2=NC=C(C(=N2)C3=C4C=CC=CN4N=C3)Cl)OC,C=CC(=O)Nc1cc(Nc2ncc(Cl)c(-c3cnn4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,-7.2
CC(C)OP(=O)(COC(CN1C=NC2=C(N=CN=C21)N)CF)O,CC(C)OP(=O)(O)COC(CF)Cn1cnc2c(N)ncnc21,-7
C1=CC=C(C=C1)C2=C3C(=CC=C2)N=C(N=C3NCC4=CC=CC=N4)C5=CN=CN=C5,c1ccc(-c2cccc3nc(-c4cncnc4)nc(NCc4ccccn4)c23)cc1,-8.8
CC(C)OP(=O)(COC(CN1C=NC2=C(N=CN=C21)N)CF)OC(C)C,CC(C)OP(=O)(COC(CF)Cn1cnc2c(N)ncnc21)OC(C)C,-6.5
C1=CC(=C(C=C1I)F)NC2=C(OC3=C2C=NC=C3)C(=O)NOCCO,O=C(NOCCO)c1oc2ccncc2c1Nc1ccc(I)cc1F,-7.3
COC1=CC2=C(C=C1)N=CN=C2NC3=CC(=CC=C3)Cl,COc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1,-7.8
CCCCCCCCN1C(=O)C2=CC=CC=C2S1,CCCCCCCCn1sc2ccccc2c1=O,-6.5
CC1(C2=C(CN1C(=O)O[C@H](CN(C)C)C3=CC=CC=C3)C(=NN2)NC(=O)C4=CC=C(C=C4)F)C,CN(C)C[C@@H](OC(=O)N1Cc2c(NC(=O)c3ccc(F)cc3)n[nH]c2C1(C)C)c1ccccc1,-8.7
C1=CC(=CC=C1F)S(=O)(=O)C2=CC=C(S2)S(=O)(=O)N,NS(=O)(=O)c1ccc(S(=O)(=O)c2ccc(F)cc2)s1,-8.4
C1CN(CCN1)C2=CC=CC=C2S(=O)(=O)C3=CC=CC=C3,O=S(=O)(c1ccccc1)c1ccccc1N1CCNCC1,-7.2
CC(C)N1C=C(C2=C(N=CN=C21)N)C3=CC(=CC=C3)O,CC(C)n1cc(-c2cccc(O)c2)c2c(N)ncnc21,-7.5
CN1CCC2=C3C1CC4=C(C3=CC(=C2)O)C(=C(C=C4)O)O,CN1CCc2cc(O)cc3c2C1Cc1ccc(O)c(O)c1-3,-7.7
CCC=CCC(C=CC=CCC=CCC=CCCCC(=O)O)O,CCC=CCC(O)C=CC=CCC=CCC=CCCCC(=O)O,-7.8
CCC(=O)N(C1CCN(CC1)CCC2=C(C=CC(=C2)OC)OC)C3=CC=CC=C3,CCC(=O)N(c1ccccc1)C1CCN(CCc2cc(OC)ccc2OC)CC1,-8
C1=CC2=C(C=CC(=C2)C=C3C(=O)NC(=NCC4=CC=CS4)S3)N=C1,O=C1NC(=NCc2cccs2)SC1=Cc1ccc2ncccc2c1,-7.6
CC1=C(N(C(=C1C(=O)CN2CCCCC2)C)C)C(=O)C3=CC=C(C=C3)Cl,Cc1c(C(=O)CN2CCCCC2)c(C)n(C)c1C(=O)c1ccc(Cl)cc1,-7.5
CC1=CC=C(C=C1)S(=O)(=O)CC2=CC=C(O2)C(=O)O,Cc1ccc(S(=O)(=O)Cc2ccc(C(=O)O)o2)cc1,-8.6
CCOC1=NN2C(=C(C=N2)C3=NC(=NC=C3)NC4=CC(=CC(=C4)C(F)(F)F)OC)C=C1,CCOc1ccc2c(-c3ccnc(Nc4cc(OC)cc(C(F)(F)F)c4)n3)cnn2n1,-9.6
C1=CC=C(C=C1)C2=NN=C(C=C2)OC(=O)C3=CC=CS3,O=C(Oc1ccc(-c2ccccc2)nn1)c1cccs1,-8.5
C[C@H](CSC(=O)C1=CC=CC=C1)C(=O)N2[C@@H](CC3=CC=CC=C32)C(=O)O,C[C@H](CSC(=O)c1ccccc1)C(=O)N1c2ccccc2C[C@H]1C(=O)O,-8.6
C1=CC(=CC=C1C2=CC(=O)OC3=CC(=CC(=C23)O)O)[N+](=O)[O-],O=c1cc(-c2ccc([N+](=O)[O-])cc2)c2c(O)cc(O)cc2o1,-8.4
CC1=CC=C(S1)C(=O)NC2=NC(=CS2)C(C)(C)C,Cc1ccc(C(=O)Nc2nc(C(C)(C)C)cs2)s1,-7
CCOC1=CC=C(C=C1)OCC2=CC(=CC=C2)C(=O)N3CCCCCC3,CCOc1ccc(OCc2cccc(C(=O)N3CCCCCC3)c2)cc1,-8
C1CCN(C1)C2=CC=CC=C2NC(=O)CC3=CC=CC=C3,O=C(Cc1ccccc1)Nc1ccccc1N1CCCC1,-7.4
COC1=C(C=C(C=C1)CCNC(=O)C2=CC3=CC=CC=C3O2)OC,COc1ccc(CCNC(=O)c2cc3ccccc3o2)cc1OC,-8
CC12CCC(C(C1CCC3C24CCC(C(C3)C4)(COC(=O)CN)O)(C)CO)O,CC1(CO)C(O)CCC2(C)C1CCC1CC3CC12CCC3(O)COC(=O)CN,-7.4
C[C@@]12CC([C@@H]1CN(C2)C3=C(C=C4C(=O)C(=CN(C4=N3)C5CC5)C(=O)O)F)N,C[C@@]12CC(N)[C@@H]1CN(c1nc3c(cc1F)c(=O)c(C(=O)O)cn3C1CC1)C2,-7.2
C1=CC=C(C=C1)C2C(=O)C3=CC=CN3C4=CC=CC=C4S2,O=C1c2cccn2-c2ccccc2SC1c1ccccc1,-7.8
C1COCCN1C(C2=CC=CC=C2O)C3=CC4=C(C=C3O)OCO4,Oc1ccccc1C(c1cc2c(cc1O)OCO2)N1CCOCC1,-7.6
CN1C=NC(=C1SC2=NC3=CC=CC=C3N2)[N+](=O)[O-],Cn1cnc([N+](=O)[O-])c1Sc1nc2ccccc2[nH]1,-7.7
COC1=CC2=C(C=C1)OC(C2)CN3CCC4(CC3)C(=O)NCN4C5=CC=CC=C5,COc1ccc2c(c1)CC(CN1CCC3(CC1)C(=O)NCN3c1ccccc1)O2,-9
CC1C2C3CCC(=O)C3(CCC2C4(C1=CC(=O)CC4)C)C,CC1C2=CC(=O)CCC2(C)C2CCC3(C)C(=O)CCC3C12,-7.9
C[C@@H]1C[C@H]2[C@@H]3C[C@@H](C4=CC(=O)C=CC4([C@]3([C@H](CC2([C@]1(C(=O)SC5CCOC5=O)O)C)O)F)C)F,C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=CC4(C)[C@@]3(F)[C@@H](O)CC2(C)[C@@]1(O)C(=O)SC1CCOC1=O,-7.8
C1COCCN1CCCNC2=NC=CC(=N2)C3=C4C=CC=NN4N=C3,c1cnn2ncc(-c3ccnc(NCCCN4CCOCC4)n3)c2c1,-8.7
CCC(=O)O[C@@]1([C@H](C[C@@H]2C1(C[C@@H]([C@]3([C@H]2CCC4=CC(=O)C=CC43C)F)O)C)C)C(=O)COC,CCC(=O)O[C@]1(C(=O)COC)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=CC4(C)[C@@]3(F)[C@@H](O)CC21C,-7.5
CC1CC2[C@@H]3CC(C4=CC(=O)C=C[C@@]4(C3([C@H](C[C@@]2(C1(C(=O)SCF)OC(=O)C5=CC=CO5)C)O)F)C)F,CC1CC2[C@@H]3CC(F)C4=CC(=O)C=C[C@]4(C)C3(F)[C@@H](O)C[C@]2(C)C1(OC(=O)c1ccco1)C(=O)SCF,-7.2
CC1=CC(=CC=C1)N2C3=C(C=N2)C(=O)NC(=N3)N4C(=CC(=N4)C)NC(=O)C5=CC6=CC=CC=C6O5,Cc1cccc(-n2ncc3c(=O)[nH]c(-n4nc(C)cc4NC(=O)c4cc5ccccc5o4)nc32)c1,-9.2
C1=CC=C(C=C1)C2=C(C(=CC(=C2)CC[NH3+])C3=NC4=C(N3)C=C(C=C4)C(=N)N)O,N=C(N)c1ccc2nc(-c3cc(CC[NH3+])cc(-c4ccccc4)c3O)[nH]c2c1,-8.7
CC1=CC(=CC2=C1NC(=C2N=NC3=CC=C(C=C3)S(=O)(=O)N)O)Cl,Cc1cc(Cl)cc2c(N=Nc3ccc(S(N)(=O)=O)cc3)c(O)[nH]c12,-7.2
CC(CCC(=O)CF)C1CCC2C1(CCC3C2C(CC4C3(CCC(C4)OS(=O)(=O)O)C)O)C,CC(CCC(=O)CF)C1CCC2C3C(O)CC4CC(OS(=O)(=O)O)CCC4(C)C3CCC12C,-7
CC1C(CC(O1)C(=O)NS(=O)(=O)C2=CC=CC=C2C)COC3=CC=C(C=C3)C4=NC=C(C=C4)OC,COc1ccc(-c2ccc(OCC3CC(C(=O)NS(=O)(=O)c4ccccc4C)OC3C)cc2)nc1,-7.9
C1=CC=C(C=C1)CCC(=O)NCCCNCCCCNCCCN,NCCCNCCCCNCCCNC(=O)CCc1ccccc1,-6.1
C[C@@H]1C[C@H]2[C@@H]3C[C@@H](C4=CC(=O)C=CC4([C@]3([C@H](CC2([C@H]1C(=O)CO)C)O)F)C)F,C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=CC4(C)[C@@]3(F)[C@@H](O)CC2(C)[C@H]1C(=O)CO,-8
CC1=C(C=C(C=C1)C(=O)NC(C)C)C2=CC=C(C=C2)C(=O)NCC3CC3,Cc1ccc(C(=O)NC(C)C)cc1-c1ccc(C(=O)NCC2CC2)cc1,-7.8
CC1=C(C=C(C=C1)C(=O)NC2CCCCC2)C3=CC=C(C=C3)C(=O)NCC4CC4,Cc1ccc(C(=O)NC2CCCCC2)cc1-c1ccc(C(=O)NCC2CC2)cc1,-8.6
COC1=CC=C(C=C1)C2=C(SN=C2)C3=CC=C(C=C3)OC,COc1ccc(-c2cnsc2-c2ccc(OC)cc2)cc1,-7.4
C1[C@@H](COC2=NC(=CN21)[N+](=O)[O-])OC(=O)NC3=CC(=CC=C3)OC(F)(F)F,O=C(Nc1cccc(OC(F)(F)F)c1)O[C@@H]1COc2nc([N+](=O)[O-])cn2C1,-9.5
C\1CN(C(=O)/C1=C/C2=C(NC3=C2C(=CC(=C3)Cl)Cl)C(=O)[O-])C4=CC=CC=C4,O=C([O-])c1[nH]c2cc(Cl)cc(Cl)c2c1/C=C1\CCN(c2ccccc2)C1=O,-7.5
CC(C)C1=CC(=NO1)C(=O)NC2=CC(=C(C=C2)F)Cl,CC(C)c1cc(C(=O)Nc2ccc(F)c(Cl)c2)no1,-7.8
CCC[C@@H]1O[C@@H]2C[C@H]3[C@@H]4C[C@@H](C5=CC(=O)CCC5([C@]4([C@H](CC3(C2(O1)C(=O)CO)C)O)F)C)F,CCC[C@@H]1O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)CCC5(C)[C@@]4(F)[C@@H](O)CC3(C)C2(C(=O)CO)O1,-8.5
C1=CC(=CC(=C1)Cl)/C=N\N=C/C2=CC(=CC=C2)Cl,Clc1cccc(/C=N\N=C/c2cccc(Cl)c2)c1,-7.4
C1CC(CC1NC2=NC=C(C=C2)N3C=CC=CC3=O)NC4=NC=C(C=N4)OC(F)F,O=c1ccccn1-c1ccc(NC2CCC(Nc3ncc(OC(F)F)cn3)C2)nc1,-8.1
C=C(C(=O)N1CC(C(C1)OCC2=CC=C(C=C2)C(F)(F)F)NC3=NC=CC=N3)F,C=C(F)C(=O)N1CC(Nc2ncccn2)C(OCc2ccc(C(F)(F)F)cc2)C1,-7.9
C1CN(CCN1C(=O)C2=CC=CC=C2)C(=O)C(=O)C3=CNC4=CC=CC=C43,O=C(C(=O)N1CCN(C(=O)c2ccccc2)CC1)c1c[nH]c2ccccc12,-8.3
C[C@@]12CC[C@H]3C(=O)O[C@@H](C[C@@]3([C@H]1C(=O)[C@H](C[C@H]2C(=O)OC)OCOCCF)C)C4=COC=C4,COC(=O)[C@@H]1C[C@H](OCOCCF)C(=O)[C@H]2[C@@]1(C)CC[C@H]1C(=O)O[C@H](c3ccoc3)C[C@]21C,-7.1
CC(=CCC/C(=C\CC/C(=C/COCP(=O)(CP(=O)(O)O)O)/C)/C)C,CC(C)=CCC/C(C)=C\CC/C(C)=C/COCP(=O)(O)CP(=O)(O)O,-7.3
CN1CCOC(C1)(C2=CC=C(C=C2)C3=CC=CS3)O,CN1CCOC(O)(c2ccc(-c3cccs3)cc2)C1,-6.9
COC1=CC(=CC(=C1OC)OC)/C=C\C2=CC(=C3C=CSC3=C2)O,COc1cc(/C=C\c2cc(O)c3ccsc3c2)cc(OC)c1OC,-6.9
CC(C)N(C1=CC=NN1C2=CC=CC=C2)S(=O)(=O)C3=CC=C(C=C3)N,CC(C)N(c1ccnn1-c1ccccc1)S(=O)(=O)c1ccc(N)cc1,-7.2
C1NC(=NC1)C2=CC=C(C=C2)NC(=O)/C=C/C3=CC=C(C=C3)/C=C/C(=O)NC4=CC=C(C=C4)C5=NCCN5,O=C(/C=C/c1ccc(/C=C/C(=O)Nc2ccc(C3=NCCN3)cc2)cc1)Nc1ccc(C2=NCCN2)cc1,-8.9
